time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
9/04/2018 19:35,4,0.5,22,3.209677419,0,0
9/04/2018 20:05,4,1,18,3,0,0
9/04/2018 20:35,4,1.5,15,3,0,0
9/04/2018 21:05,4,2,40,3,0,0
9/04/2018 21:35,4,2.5,79,3,0,0
9/04/2018 22:05,4,3,85,3,2.466666667,1
9/04/2018 22:35,4,3.5,70,3,0,0
9/04/2018 23:05,4,4,88,3,0,0
9/04/2018 23:35,4,4.5,91,3,0,0
10/04/2018 0:05,4,5,95,3,0,0
10/04/2018 0:35,4,5.5,101,2.998413538,0,0
10/04/2018 1:05,4,6,98,2.721311475,0,0
10/04/2018 1:35,4,6.5,85,2.229700996,0,0
10/04/2018 2:05,4,7,64,1.833333333,0,0
10/04/2018 2:35,4,7.5,52,1.520833333,0,0
10/04/2018 3:05,4,8,59,1.208333333,0,0
10/04/2018 3:35,4,8.5,25,1.026041667,0,0
10/04/2018 4:05,4,9,8,0,0,0
10/04/2018 4:35,4,9.5,11,0,0,0
10/04/2018 5:05,4,10,2,0,0,0
10/04/2018 5:35,4,10.5,2,0,0,0
11/04/2018 17:07,4,-2,16,4,0,0
11/04/2018 17:37,4,-1.5,14,4,0,0
11/04/2018 18:07,4,-1,7,4,0,0
11/04/2018 18:37,4,-0.5,10,4,0,0
11/04/2018 19:07,4,0,18,4,0,0
11/04/2018 19:37,4,0.5,32,3.996662959,0,0
11/04/2018 20:07,4,1,25,3.689655172,0,0
11/04/2018 20:37,4,1.5,31,3.180756396,0,0
11/04/2018 21:07,4,2,44,3,0,0
11/04/2018 21:37,4,2.5,46,3,0,0
11/04/2018 22:07,4,3,57,3,0,0
11/04/2018 22:37,4,3.5,91,2.991935484,0,0
11/04/2018 23:07,4,4,105,2.666666667,0,0
11/04/2018 23:37,4,4.5,72,2.174731183,0,0
12/04/2018 0:07,4,5,75,2,0,0
12/04/2018 0:37,4,5.5,69,2,0,0
12/04/2018 1:07,4,6,54,2,0,0
12/04/2018 1:37,4,6.5,57,2,0,0
12/04/2018 2:07,4,7,87,2,0,0
12/04/2018 2:37,4,7.5,70,2,0,0
12/04/2018 3:07,4,8,31,2,0,0
12/04/2018 3:37,4,8.5,26,1.99941349,0,0
12/04/2018 4:07,4,9,12,1.709090909,0,0
12/04/2018 4:37,4,9.5,5,1.218181818,1.6,2
12/04/2018 5:07,4,10,1,0,16.8,2
12/04/2018 5:37,4,10.5,0,0,8.966666667,2
12/04/2018 6:07,4,11,2,0,0,0
12/04/2018 6:37,4,11.5,1,0,0,0
12/04/2018 8:07,4,13,1,0,0,0
13/04/2018 17:08,4,-2,28,4,0,0
13/04/2018 17:38,4,-1.5,13,3.984691088,0,0
13/04/2018 18:08,4,-1,16,3.627118644,0,0
13/04/2018 18:38,4,-0.5,49,3.138326955,0,0
13/04/2018 19:08,4,0,51,3,0,0
13/04/2018 19:38,4,0.5,52,3,0,0
13/04/2018 20:08,4,1,54,3,0,0
13/04/2018 20:38,4,1.5,28,3,0,0
13/04/2018 21:08,4,2,31,3,0,0
13/04/2018 21:38,4,2.5,28,3,0,0
13/04/2018 22:08,4,3,83,3,0,0
13/04/2018 22:38,4,3.5,92,2.991511036,0,0
13/04/2018 23:08,4,4,111,2.649122807,0,0
13/04/2018 23:38,4,4.5,116,2.143180532,0,0
14/04/2018 0:08,4,5,137,2,0,0
14/04/2018 0:38,4,5.5,151,2,0,0
14/04/2018 1:08,4,6,158,2,0,0
14/04/2018 1:38,4,6.5,178,2,0,0
14/04/2018 2:08,4,7,178,2,0,0
14/04/2018 2:38,4,7.5,62,1.991511036,0,0
14/04/2018 3:08,4,8,27,1.649122807,0,0
14/04/2018 3:38,4,8.5,25,1.143180532,1,1
14/04/2018 4:08,4,9,12,1,0,0
14/04/2018 4:38,4,9.5,17,1,0,0
14/04/2018 5:08,4,10,3,0,0,0
14/04/2018 6:38,4,11.5,1,0,0,0
14/04/2018 8:38,4,13.5,7,0,0,0
14/04/2018 17:09,4,-2,25,4,0,0
14/04/2018 17:39,4,-1.5,11,4,0,0
14/04/2018 18:09,4,-1,24,4,0,0
14/04/2018 18:39,4,-0.5,42,3.977318548,0,0
14/04/2018 19:09,4,0,38,3.625,0,0
14/04/2018 19:39,4,0.5,31,3.163810484,0,0
14/04/2018 20:09,4,1,35,3,0,0
14/04/2018 20:39,4,1.5,23,3,0,0
14/04/2018 21:09,4,2,25,3,0,0
14/04/2018 21:39,4,2.5,26,3,0,0
14/04/2018 22:09,4,3,26,3,0,0
14/04/2018 22:39,4,3.5,59,3,0,0
14/04/2018 23:09,4,4,65,3,0,0
14/04/2018 23:39,4,4.5,74,3,0,0
15/04/2018 0:09,4,5,69,3,0,0
15/04/2018 0:39,4,5.5,89,3,0,0
15/04/2018 1:09,4,6,66,3,0,0
15/04/2018 1:39,4,6.5,71,3,0,0
15/04/2018 2:09,4,7,66,3,0,0
15/04/2018 2:39,4,7.5,90,2.984427141,0,0
15/04/2018 3:09,4,8,51,2.620689655,0,0
15/04/2018 3:39,4,8.5,82,2.128476085,0,0
15/04/2018 4:09,4,9,40,2,0,0
15/04/2018 4:39,4,9.5,12,2,0,0
15/04/2018 5:09,4,10,6,2,0,0
15/04/2018 5:39,4,10.5,5,2,14.41666667,1
15/04/2018 17:10,4,-2,5,4,0,0
15/04/2018 17:40,4,-1.5,22,4,0,0
15/04/2018 18:10,4,-1,12,4,0,0
15/04/2018 18:40,4,-0.5,18,4,0,0
15/04/2018 19:10,4,0,24,4,0,0
15/04/2018 19:40,4,0.5,30,4,0,0
15/04/2018 20:10,4,1,26,4,0,0
15/04/2018 20:40,4,1.5,39,3.97091486,0,0
15/04/2018 21:10,4,2,36,3.590163934,14.43333333,4
15/04/2018 21:40,4,2.5,23,3.122157589,0,0
15/04/2018 22:10,4,3,30,3,0,0
15/04/2018 22:40,4,3.5,22,3,0,0
15/04/2018 23:10,4,4,25,3,0,0
15/04/2018 23:40,4,4.5,24,3,0,0
16/04/2018 0:10,4,5,23,3,0,0
16/04/2018 0:40,4,5.5,41,2.970430108,0,0
16/04/2018 1:10,4,6,28,2.583333333,0,0
16/04/2018 1:40,4,6.5,31,2.112903226,0,0
16/04/2018 2:10,4,7,25,2,0,0
16/04/2018 2:40,4,7.5,28,1.979977753,0,0
16/04/2018 3:10,4,8,29,1.603448276,0,0
16/04/2018 3:40,4,8.5,17,1.11679644,0,0
16/04/2018 4:10,4,9,6,1,0,0
16/04/2018 4:40,4,9.5,7,1,0,0
16/04/2018 5:10,4,10,9,0,0,0
16/04/2018 5:40,4,10.5,1,0,9.116666667,1
16/04/2018 6:10,4,11,4,0,0,0
16/04/2018 6:40,4,11.5,0,0,10.08333333,1
16/04/2018 8:10,4,13,1,0,0,0
16/04/2018 18:10,4,-1,43,4,0,0
16/04/2018 18:40,4,-0.5,46,4,0,0
16/04/2018 19:10,4,0,45,4,0,0
16/04/2018 19:40,4,0.5,26,4,0,0
16/04/2018 20:10,4,1,14,4,0,0
16/04/2018 20:40,4,1.5,26,3.975806452,0,0
16/04/2018 21:10,4,2,10,3.6,0,0
16/04/2018 21:40,4,2.5,12,3.124193548,0,0
16/04/2018 22:10,4,3,50,3,0,0
16/04/2018 22:40,4,3.5,80,3,0,0
16/04/2018 23:10,4,4,110,3,0,0
16/04/2018 23:40,4,4.5,71,3,0,0
17/04/2018 0:10,4,5,55,3,0,0
17/04/2018 0:40,4,5.5,74,2.987903226,0,0
17/04/2018 1:10,4,6,73,2.625,0,0
17/04/2018 1:40,4,6.5,69,2.120967742,0,0
17/04/2018 2:10,4,7,78,2,0,0
17/04/2018 2:40,4,7.5,45,2,0,0
17/04/2018 3:10,4,8,39,2,0,0
17/04/2018 3:40,4,8.5,35,2,0,0
17/04/2018 4:10,4,9,21,2,1.033333333,1
17/04/2018 4:40,4,9.5,7,2,0,0
17/04/2018 5:10,4,10,12,2,0.366666667,1
17/04/2018 5:40,4,10.5,2,1.973908918,0,0
17/04/2018 6:10,4,11,3,1.632352941,0,0
17/04/2018 7:10,4,12,2,0,0,0
17/04/2018 17:11,4,-2,20,4,0,0
17/04/2018 17:41,4,-1.5,22,4,0,0
17/04/2018 18:11,4,-1,46,4,0,0
17/04/2018 18:41,4,-0.5,88,4,0,0
17/04/2018 19:11,4,0,58,4,0,0
17/04/2018 19:41,4,0.5,39,3.97091486,0,0
17/04/2018 20:11,4,1,9,3.590163934,0,0
17/04/2018 20:41,4,1.5,46,3.122157589,0,0
17/04/2018 21:11,4,2,41,3,0,0
17/04/2018 21:41,4,2.5,41,3,0,0
17/04/2018 22:11,4,3,41,3,0,0
17/04/2018 22:41,4,3.5,21,3,0,0
17/04/2018 23:11,4,4,81,3,0,0
17/04/2018 23:41,4,4.5,67,3,0,0
18/04/2018 0:11,4,5,72,3,0,0
18/04/2018 0:41,4,5.5,71,2.964516129,0,0
18/04/2018 1:11,4,6,58,2.566666667,0,0
18/04/2018 1:41,4,6.5,72,2.102150538,0,0
18/04/2018 2:11,4,7,61,2,0,0
18/04/2018 2:41,4,7.5,70,2,0,0
18/04/2018 3:11,4,8,43,2,0,0
18/04/2018 3:41,4,8.5,36,2,0,0
18/04/2018 4:11,4,9,30,2,0,0
18/04/2018 4:41,4,9.5,13,2,0,0
18/04/2018 5:11,4,10,6,2,9.7,1
18/04/2018 5:41,4,10.5,6,2,21.88333333,3
18/04/2018 6:11,4,11,10,2,17.83333333,1
18/04/2018 6:41,4,11.5,2,2,10.8,1
18/04/2018 7:11,4,12,5,0,0.316666667,1
18/04/2018 8:11,4,13,1,0,0,0
18/04/2018 17:42,4,-1.5,1,4,7.5,1
18/04/2018 18:12,4,-1,23,4,2.916666667,2
18/04/2018 18:42,4,-0.5,40,4,1.05,3
18/04/2018 19:12,4,0,33,4,0,0
18/04/2018 19:42,4,0.5,16,3.958064516,2.4,1
18/04/2018 20:12,4,1,25,3.55,1.666666667,1
18/04/2018 20:42,4,1.5,21,3.091935484,5.55,7
18/04/2018 21:12,4,2,7,3,0,0
18/04/2018 21:42,4,2.5,14,3.02908514,0,0
18/04/2018 22:12,4,3,27,3.409836066,0,0
18/04/2018 22:42,4,3.5,51,3.877842411,0.783333333,2
18/04/2018 23:12,4,4,73,4,0,0
18/04/2018 23:42,4,4.5,53,3.979262673,0,0
19/04/2018 0:12,4,5,46,3.589285714,1.05,1
19/04/2018 0:42,4,5.5,51,3.05656682,0,0
19/04/2018 1:12,4,6,42,2.55,6.25,1
19/04/2018 1:42,4,6.5,46,2.091935484,0,0
19/04/2018 2:12,4,7,51,2,0.583333333,2
19/04/2018 2:42,4,7.5,68,2,0,0
19/04/2018 3:12,4,8,39,2,0,0
19/04/2018 3:42,4,8.5,23,2,0,0
19/04/2018 4:12,4,9,20,2,6.05,1
19/04/2018 4:42,4,9.5,13,2,2.833333333,1
19/04/2018 5:12,4,10,5,2,17.03333333,2
19/04/2018 5:42,4,10.5,7,2,32.9,3
19/04/2018 6:12,4,11,2,2,6.116666667,1
19/04/2018 6:42,4,11.5,1,2,22.53333333,1
19/04/2018 7:12,4,12,1,2,0.9,1
19/04/2018 8:12,4,13,1,2,0,0
19/04/2018 17:42,4,-1.5,13,4,0,0
19/04/2018 18:12,4,-1,19,4,0,0
19/04/2018 18:42,4,-0.5,33,4,0,0
19/04/2018 19:12,4,0,15,3.878136201,9.233333333,1
19/04/2018 19:42,4,0.5,34,3.188172043,0,0
19/04/2018 20:12,4,1,17,3,0,0
19/04/2018 20:42,4,1.5,19,3,0,0
19/04/2018 21:12,4,2,20,3,9.516666667,1
19/04/2018 21:42,4,2.5,8,3,0,0
19/04/2018 22:12,4,3,14,3,7.45,1
19/04/2018 22:42,4,3.5,38,3,1.7,1
19/04/2018 23:12,4,4,17,3,0,0
19/04/2018 23:42,4,4.5,63,3,23.3,2
20/04/2018 0:12,4,5,44,3,5.4,3
20/04/2018 0:42,4,5.5,29,3,0,0
20/04/2018 1:12,4,6,31,3,0.15,1
20/04/2018 1:42,4,6.5,43,3,3.75,1
20/04/2018 2:12,4,7,29,3,0,0
20/04/2018 2:42,4,7.5,30,3,6.733333333,1
20/04/2018 3:12,4,8,27,3,12.41666667,1
20/04/2018 3:42,4,8.5,21,3,9.633333333,1
20/04/2018 4:12,4,9,9,3,0,0
20/04/2018 4:42,4,9.5,12,2.969410456,0.116666667,1
20/04/2018 5:12,4,10,10,2.568965517,0.716666667,1
20/04/2018 5:42,4,10.5,6,2.095105673,13.71666667,1
20/04/2018 6:12,4,11,2,2,24.73333333,1
20/04/2018 6:42,4,11.5,2,2,0,0
20/04/2018 7:12,4,12,5,2,7.033333333,1
20/04/2018 17:13,4,-2,8,4,0,0
20/04/2018 17:43,4,-1.5,4,4,0,0
20/04/2018 18:13,4,-1,17,4,0,0
20/04/2018 18:43,4,-0.5,37,3.953405018,0,0
20/04/2018 19:13,4,0,20,3.555555556,7.35,1
20/04/2018 19:43,4,0.5,28,3.107526882,0,0
20/04/2018 20:13,4,1,11,3,0,0
20/04/2018 20:43,4,1.5,21,3,12.86666667,2
20/04/2018 21:13,4,2,25,3,11.73333333,3
20/04/2018 21:43,4,2.5,20,3,0.616666667,1
20/04/2018 22:13,4,3,34,3,7.15,2
20/04/2018 22:43,4,3.5,45,3,0.833333333,3
20/04/2018 23:13,4,4,51,3,0,0
20/04/2018 23:43,4,4.5,53,2.963292547,2.316666667,2
21/04/2018 0:13,4,5,60,2.551724138,0.466666667,2
21/04/2018 0:43,4,5.5,60,2.085094549,6.6,1
21/04/2018 1:13,4,6,60,2,0,0
21/04/2018 1:43,4,6.5,56,2,13.93333333,3
21/04/2018 2:13,4,7,69,2,11.46666667,2
21/04/2018 2:43,4,7.5,64,1.951075269,0,0
21/04/2018 3:13,4,8,40,1.533333333,5.016666667,2
21/04/2018 3:43,4,8.5,21,1.082258065,0,0
21/04/2018 4:13,4,9,20,1,0,0
21/04/2018 4:43,4,9.5,7,1,30.08333333,3
21/04/2018 5:13,4,10,2,0,0,0
21/04/2018 5:43,4,10.5,11,0,25.01666667,4
21/04/2018 6:13,4,11,3,0,0,0
21/04/2018 6:43,4,11.5,5,0,3.033333333,1
21/04/2018 7:13,4,12,5,0,12.18333333,1
21/04/2018 7:43,4,12.5,1,0,7.566666667,1
21/04/2018 17:14,4,-2,19,4,0,0
21/04/2018 17:44,4,-1.5,24,4,0,0
21/04/2018 18:14,4,-1,27,4,0,0
21/04/2018 18:44,4,-0.5,27,3.956618465,0,0
21/04/2018 19:14,4,0,26,3.534482759,4.916666667,1
21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2
21/04/2018 20:14,4,1,25,3,0,0
21/04/2018 20:44,4,1.5,23,3,0,0
21/04/2018 21:14,4,2,26,3,0,0
21/04/2018 21:44,4,2.5,38,3,0,0
21/04/2018 22:14,4,3,84,3,0,0
21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1
21/04/2018 23:14,4,4,42,2.546875,3.816666667,1
21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1
22/04/2018 0:14,4,5,26,2,0,0
22/04/2018 0:44,4,5.5,80,2,0,0
22/04/2018 1:14,4,6,57,2,2.716666667,3
22/04/2018 1:44,4,6.5,49,2,2.866666667,2
22/04/2018 2:14,4,7,46,2,3.4,1
22/04/2018 2:44,4,7.5,42,2,0,0
22/04/2018 3:14,4,8,20,2,24.73333333,2
22/04/2018 3:44,4,8.5,24,2,1.466666667,2
22/04/2018 4:14,4,9,16,2,9.016666667,3
22/04/2018 4:44,4,9.5,7,2,2.95,2
22/04/2018 5:14,4,10,10,2,48.68333333,5
22/04/2018 5:44,4,10.5,5,2,19.7,4
22/04/2018 6:14,4,11,3,2,12.63333333,2
22/04/2018 6:44,4,11.5,1,2,5.4,1
22/04/2018 7:14,4,12,2,2,9.716666667,1
22/04/2018 8:14,4,13,2,0,6.633333333,1
22/04/2018 17:14,4,-2,6,4,0,0
22/04/2018 17:44,4,-1.5,12,4,0,0
22/04/2018 18:14,4,-1,3,4,0,0
22/04/2018 18:44,4,-0.5,34,3.987683284,0,0
22/04/2018 19:14,4,0,23,3.618181818,5.833333333,2
22/04/2018 19:44,4,0.5,13,3.11143695,0.1,1
22/04/2018 20:14,4,1,20,3,0,0
22/04/2018 20:44,4,1.5,13,3,0.5,2
22/04/2018 21:14,4,2,32,3,0,0
22/04/2018 21:44,4,2.5,54,3,0,0
22/04/2018 22:14,4,3,41,3,0,0
22/04/2018 22:44,4,3.5,52,2.950246036,0,0
22/04/2018 23:14,4,4,61,2.525423729,0,0
22/04/2018 23:44,4,4.5,57,2.074357572,4.15,1
23/04/2018 0:14,4,5,73,2,0,0
23/04/2018 0:44,4,5.5,61,1.943548387,9.266666667,2
23/04/2018 1:14,4,6,60,1.516666667,1.066666667,3
23/04/2018 1:44,4,6.5,56,1.133333333,0.833333333,2
23/04/2018 2:14,4,7,67,0,0,0
23/04/2018 17:15,4,-2,48,4,0,0
23/04/2018 17:45,4,-1.5,29,4,0,0
23/04/2018 18:15,4,-1,20,4,0,0
23/04/2018 18:45,4,-0.5,12,4,0,0
23/04/2018 19:15,4,0,4,4,0,0
23/04/2018 19:45,4,0.5,52,3.949388209,0.15,1
23/04/2018 20:15,4,1,52,3.517241379,0,0
23/04/2018 20:45,4,1.5,63,3.066740823,0,0
23/04/2018 21:15,4,2,25,3,0,0
23/04/2018 21:45,4,2.5,58,3,0,0
23/04/2018 22:15,4,3,57,3,0,0
23/04/2018 22:45,4,3.5,53,3,0,0
23/04/2018 23:15,4,4,65,3,1.483333333,1
23/04/2018 23:45,4,4.5,43,3,0,0
24/04/2018 0:15,4,5,84,3,0,0
24/04/2018 0:45,4,5.5,88,3,0,0
24/04/2018 1:15,4,6,76,3,0,0
24/04/2018 1:45,4,6.5,84,3,0,0
24/04/2018 2:15,4,7,64,3,0,0
24/04/2018 2:45,4,7.5,32,2.94259158,0,0
24/04/2018 3:15,4,8,33,2.508474576,0,0
24/04/2018 3:45,4,8.5,16,2.065609623,6.55,1
24/04/2018 4:15,4,9,6,2,11.61666667,1
24/04/2018 4:45,4,9.5,6,2,1.083333333,3
24/04/2018 5:15,4,10,3,2,4.9,1
24/04/2018 5:45,4,10.5,3,2,31.76666667,2
24/04/2018 6:15,4,11,1,2,3.05,1
24/04/2018 6:45,4,11.5,1,2,8,1
24/04/2018 8:15,4,13,2,2,11.95,1
24/04/2018 17:16,4,-2,2,4,0,0
24/04/2018 17:46,4,-1.5,26,4,0,0
24/04/2018 18:16,4,-1,3,4,0,0
24/04/2018 18:46,4,-0.5,3,4,0,0
24/04/2018 19:16,4,0,17,4,0,0
24/04/2018 19:46,4,0.5,30,4,0,0
24/04/2018 20:16,4,1,38,4,0,0
24/04/2018 20:46,4,1.5,38,3.935483871,0,0
24/04/2018 21:16,4,2,56,3.5,0,0
24/04/2018 21:46,4,2.5,63,3.048938794,0,0
24/04/2018 22:16,4,3,53,2.879275654,0,0
24/04/2018 22:46,4,3.5,26,2.758551308,0,0
25/04/2018 6:16,4,11,4,1.004024145,10.48333333,2
25/04/2018 7:16,4,12,2,0,3.683333333,1
25/04/2018 7:46,4,12.5,2,0,2.933333333,1
25/04/2018 17:17,4,-2,17,4,0,0
25/04/2018 17:47,4,-1.5,16,4,0.716666667,1
25/04/2018 18:17,4,-1,13,4,6.2,1
25/04/2018 18:47,4,-0.5,16,4,0,0
25/04/2018 19:17,4,0,7,4,7.716666667,1
25/04/2018 19:47,4,0.5,20,3.92688172,0,0
25/04/2018 20:17,4,1,28,3.483333333,0,0
25/04/2018 20:47,4,1.5,28,3.056451613,0,0
25/04/2018 21:17,4,2,58,3,0,0
25/04/2018 21:47,4,2.5,71,3,0,0
25/04/2018 22:17,4,3,60,3,0,0
25/04/2018 22:47,4,3.5,11,3,0,0
25/04/2018 23:17,4,4,47,3,0,0
25/04/2018 23:47,4,4.5,56,2.933259177,0,0
26/04/2018 0:17,4,5,57,2.482758621,0,0
26/04/2018 0:47,4,5.5,36,2.050611791,0,0
26/04/2018 1:17,4,6,38,2,0,0
26/04/2018 1:47,4,6.5,37,2,0,0
26/04/2018 2:17,4,7,66,2,0,0
26/04/2018 2:47,4,7.5,28,2,0,0
26/04/2018 3:17,4,8,22,2,0,0
26/04/2018 3:47,4,8.5,37,2,0,0
26/04/2018 4:17,4,9,13,2,12.23333333,1
26/04/2018 4:47,4,9.5,7,2,1.966666667,2
26/04/2018 5:17,4,10,3,0,4.133333333,1
26/04/2018 5:47,4,10.5,4,0,0.033333333,1
26/04/2018 6:17,4,11,1,0,0,0
26/04/2018 6:47,4,11.5,3,0,0,0
26/04/2018 7:47,4,12.5,1,0,0,0
26/04/2018 17:17,4,-2,2,4,0,0
26/04/2018 17:47,4,-1.5,5,4,0,0
26/04/2018 18:17,4,-1,10,4,0,0
26/04/2018 18:47,4,-0.5,15,4,0,0
26/04/2018 19:17,4,0,14,4,0,0
26/04/2018 19:47,4,0.5,8,3.919090428,0,0
26/04/2018 20:17,4,1,6,3.475409836,0,0
26/04/2018 20:47,4,1.5,48,3.055526177,0,0
26/04/2018 21:17,4,2,84,3,1.7,1
26/04/2018 21:47,4,2.5,80,3,0,0
26/04/2018 22:17,4,3,79,3,21.3,2
26/04/2018 22:47,4,3.5,62,3,4.983333333,1
26/04/2018 23:17,4,4,57,3,0,0
26/04/2018 23:47,4,4.5,66,2.920395421,0,0
27/04/2018 0:17,4,5,65,2.483870968,4.483333333,1
27/04/2018 0:47,4,5.5,72,2.062434964,0,0
27/04/2018 1:17,4,6,89,2,3.966666667,1
27/04/2018 1:47,4,6.5,77,1.919090428,6.133333333,1
27/04/2018 2:17,4,7,31,1.475409836,15.31666667,4
27/04/2018 2:47,4,7.5,28,1.055526177,12.38333333,2
27/04/2018 3:17,4,8,28,1,5.516666667,2
27/04/2018 3:47,4,8.5,15,1,11.58333333,3
27/04/2018 4:17,4,9,7,1,30.53333333,2
27/04/2018 4:47,4,9.5,6,1,26.55,3
27/04/2018 5:17,4,10,10,1,11.81666667,3
27/04/2018 5:47,4,10.5,3,1,0,0
27/04/2018 6:17,4,11,3,1,0,0
27/04/2018 8:47,4,13.5,9,0,0,0
27/04/2018 17:18,4,-2,4,4,0,0
27/04/2018 17:48,4,-1.5,6,4,0,0
27/04/2018 18:18,4,-1,9,4,0,0
27/04/2018 18:48,4,-0.5,24,4,0,0
27/04/2018 19:18,4,0,20,4,0,0
27/04/2018 19:48,4,0.5,9,3.9243604,0,0
27/04/2018 20:18,4,1,11,3.465517241,0,0
27/04/2018 20:48,4,1.5,22,3.043381535,5.866666667,1
27/04/2018 21:18,4,2,37,3,0,0
27/04/2018 21:48,4,2.5,64,3,8.05,5
27/04/2018 22:18,4,3,38,3,2.166666667,1
27/04/2018 22:48,4,3.5,39,3,12.75,2
27/04/2018 23:18,4,4,54,3,1.533333333,1
27/04/2018 23:48,4,4.5,66,3,9.316666667,1
28/04/2018 0:18,4,5,56,3,7.65,4
28/04/2018 0:48,4,5.5,60,3,2.666666667,2
28/04/2018 1:18,4,6,71,3,0.533333333,1
28/04/2018 1:48,4,6.5,52,3,1.55,1
28/04/2018 2:18,4,7,51,3,2.466666667,3
28/04/2018 2:48,4,7.5,47,2.935104364,4.4,2
28/04/2018 3:18,4,8,30,2.611764706,4.233333333,3
28/04/2018 3:48,4,8.5,6,2.258823529,42.43333333,2
28/04/2018 4:18,4,9,11,2.010626186,27.6,4
28/04/2018 4:48,4,9.5,8,2,18.65,5
28/04/2018 5:18,4,10,10,2,6.383333333,4
28/04/2018 5:48,4,10.5,10,2,21.8,2
28/04/2018 7:18,4,12,3,2,0,0
28/04/2018 7:48,4,12.5,1,0,0,0
28/04/2018 8:18,4,13,6,0,0,0
28/04/2018 17:19,4,-2,4,4,0,0
28/04/2018 17:49,4,-1.5,8,4,0,0
28/04/2018 18:19,4,-1,17,4,0,0
28/04/2018 18:49,4,-0.5,15,3.899524061,7.483333333,1
28/04/2018 19:19,4,0,21,3.442622951,5.2,2
28/04/2018 19:49,4,0.5,14,3.041248017,6.15,3
28/04/2018 20:19,4,1,21,3,4.616666667,3
28/04/2018 20:49,4,1.5,25,3,12.11666667,2
28/04/2018 21:19,4,2,35,3,0.966666667,2
28/04/2018 21:49,4,2.5,55,3,0,0
28/04/2018 22:19,4,3,65,3,0,0
28/04/2018 22:49,4,3.5,54,3,10.91666667,1
28/04/2018 23:19,4,4,76,3,2.85,1
28/04/2018 23:49,4,4.5,97,2.9243604,0.016666667,1
29/04/2018 0:19,4,5,89,2.465517241,5.166666667,1
29/04/2018 0:49,4,5.5,100,2.043381535,5.366666667,3
29/04/2018 1:19,4,6,78,2,11.23333333,2
29/04/2018 1:49,4,6.5,78,2,2.766666667,1
29/04/2018 2:19,4,7,65,2,0,0
29/04/2018 2:49,4,7.5,41,1.897849462,16.86666667,3
29/04/2018 3:19,4,8,29,1.433333333,13.68333333,2
29/04/2018 3:49,4,8.5,18,1.035483871,7.566666667,4
29/04/2018 4:19,4,9,7,1,12.45,3
29/04/2018 4:49,4,9.5,7,1,14.78333333,4
29/04/2018 5:19,4,10,0,1,14.45,4
29/04/2018 5:49,4,10.5,3,1,13.23333333,4
29/04/2018 6:19,4,11,3,1,0,0
29/04/2018 7:19,4,12,7,1,0,0
29/04/2018 7:49,4,12.5,3,1,0,0
29/04/2018 8:19,4,13,3,1,0,0
29/04/2018 17:19,4,-2,10,4,1.95,1
29/04/2018 17:49,4,-1.5,3,4,3.7,1
29/04/2018 18:19,4,-1,14,4,0,0
29/04/2018 18:49,4,-0.5,20,4,0,0
29/04/2018 19:19,4,0,28,4,0,0
29/04/2018 19:49,4,0.5,31,3.94044665,0,0
29/04/2018 20:19,4,1,15,3.538461538,11.6,1
29/04/2018 20:49,4,1.5,17,3.104218362,4.983333333,1
29/04/2018 21:19,4,2,33,3,0,0
29/04/2018 21:49,4,2.5,29,3,0,0
29/04/2018 22:19,4,3,20,3,0,0
29/04/2018 22:49,4,3.5,53,2.914905451,13.45,1
29/04/2018 23:19,4,4,49,2.448275862,0,0
29/04/2018 23:49,4,4.5,53,2.036707453,0,0
30/04/2018 0:19,4,5,68,2,0,0
30/04/2018 0:49,4,5.5,45,2,0,0
30/04/2018 1:19,4,6,45,2,17.81666667,1
30/04/2018 1:49,4,6.5,53,2,0,0
30/04/2018 2:19,4,7,42,2,7.783333333,1
30/04/2018 2:49,4,7.5,32,1.901144641,6.883333333,1
30/04/2018 3:19,4,8,16,1.451612903,5.116666667,1
30/04/2018 3:49,4,8.5,10,1.047346514,30,1
30/04/2018 4:19,4,9,5,1,23.58333333,1
30/04/2018 4:49,4,9.5,7,1,0,0
30/04/2018 5:19,4,10,2,1,4.75,1
30/04/2018 5:49,4,10.5,1,1,0,0
30/04/2018 6:49,4,11.5,2,1,0,0
30/04/2018 17:50,4,-1.5,7,4,0,0
30/04/2018 18:20,4,-1,22,4,0,0
30/04/2018 18:50,4,-0.5,34,3.965211891,0,0
30/04/2018 19:20,4,0,45,3.509803922,0,0
30/04/2018 19:50,4,0.5,38,3.041745731,0,0
30/04/2018 20:20,4,1,41,3,0,0
30/04/2018 20:50,4,1.5,39,3,1.85,1
30/04/2018 21:20,4,2,29,3,3.55,2
30/04/2018 21:50,4,2.5,23,3,8.416666667,2
30/04/2018 22:20,4,3,13,3,6.066666667,1
30/04/2018 22:50,4,3.5,18,3,5.75,2
30/04/2018 23:20,4,4,41,3,12.15,1
30/04/2018 23:50,4,4.5,52,3,3.516666667,1
1/05/2018 0:20,5,5,45,3,15.73333333,1
1/05/2018 0:50,5,5.5,36,2.930875576,0,0
1/05/2018 1:20,5,6,43,2.464285714,6.783333333,1
1/05/2018 1:50,5,6.5,49,2.038018433,0,0
1/05/2018 2:20,5,7,48,2,3.416666667,1
